iter	Logloss
1513	0.1351747276
1514	0.1351547721
1515	0.1351457615
1516	0.1351244602
1517	0.1351114573
1518	0.1351003742
1519	0.1350848593
1520	0.1350708283
1521	0.1350602997
1522	0.1350419124
1523	0.135019946
1524	0.1350145255
1525	0.135006719
1526	0.134996176
1527	0.1349916355
1528	0.1349857853
1529	0.1349732644
1530	0.1349607953
1531	0.1349528258
1532	0.134941203
1533	0.1349223227
1534	0.1349168628
1535	0.1349055326
1536	0.1348968787
1537	0.1348896174
1538	0.1348796828
1539	0.1348730736
1540	0.1348598232
1541	0.1348414301
1542	0.1348163447
1543	0.1347974246
1544	0.1347787838
1545	0.1347718667
1546	0.1347612959
1547	0.1347498722
1548	0.1347400791
1549	0.1347301892
1550	0.1347241203
1551	0.1347143198
1552	0.1347076582
1553	0.1347001062
1554	0.134690485
1555	0.1346746736
1556	0.1346670549
1557	0.134655404
1558	0.1346495184
1559	0.134637188
1560	0.1346255365
1561	0.134595426
1562	0.1345888228
1563	0.1345654515
1564	0.1345531477
1565	0.1345301048
1566	0.1345158912
1567	0.1345088994
1568	0.1345031068
1569	0.1344925107
1570	0.1344873793
1571	0.1344732579
1572	0.1344649653
1573	0.1344573571
1574	0.1344519713
1575	0.1344390845
1576	0.1344305837
1577	0.1344124486
1578	0.1344072792
1579	0.1343956097
1580	0.1343886348
1581	0.1343623641
1582	0.1343549232
1583	0.1343448432
1584	0.1343318547
1585	0.134322703
1586	0.1343134589
1587	0.1342984371
1588	0.1342903794
1589	0.1342743814
1590	0.1342661245
1591	0.134248509
1592	0.1342369821
1593	0.134223887
1594	0.1342094953
1595	0.1342018735
1596	0.1341972703
1597	0.1341810763
1598	0.1341675985
1599	0.134148016
1600	0.1341350049
1601	0.1341039173
1602	0.1340982127
1603	0.1340894356
1604	0.1340747204
1605	0.1340633011
1606	0.1340517475
1607	0.1340480973
1608	0.1340471995
1609	0.1340372205
1610	0.134029213
1611	0.1340241138
1612	0.134023265
1613	0.1340106675
1614	0.1340099155
1615	0.1340091498
1616	0.1340048834
1617	0.133995945
1618	0.1339891218
1619	0.1339804701
1620	0.1339745682
1621	0.1339534599
1622	0.133951482
1623	0.1339476457
1624	0.133939118
1625	0.1339245532
1626	0.1339105028
1627	0.133903095
1628	0.1338778733
1629	0.1338664265
1630	0.1338556647
1631	0.1338366427
1632	0.1338059965
1633	0.1337887587
1634	0.1337851592
1635	0.1337767247
1636	0.13376464
1637	0.1337584801
1638	0.1337479044
1639	0.1337317914
1640	0.1337229143
1641	0.1337018711
1642	0.1336950891
1643	0.133680006
1644	0.1336682115
1645	0.1336593783
1646	0.1336494132
1647	0.133626464
1648	0.1336006058
1649	0.133591504
1650	0.1335837179
1651	0.133575079
1652	0.1335558897
1653	0.1335385731
1654	0.1335265503
1655	0.133512016
1656	0.1335004071
1657	0.1334961507
1658	0.1334883387
1659	0.13348192
1660	0.1334730631
1661	0.1334606378
1662	0.1334277791
1663	0.1334044694
1664	0.1333953201
1665	0.1333718433
1666	0.1333621695
1667	0.1333514968
1668	0.1333448587
1669	0.1333378168
1670	0.1333305713
1671	0.133324037
1672	0.1333092777
1673	0.1333017785
1674	0.1332841914
1675	0.1332799048
1676	0.1332597613
1677	0.1332519997
1678	0.1332219663
1679	0.1332069514
1680	0.1331959806
1681	0.1331901033
1682	0.1331704448
1683	0.1331673737
1684	0.1331514675
1685	0.1331426084
1686	0.1331338765
1687	0.1331258202
1688	0.1331137145
1689	0.1331120475
1690	0.1331040579
1691	0.1330932015
1692	0.1330811729
1693	0.13307917
1694	0.1330610477
1695	0.1330533671
1696	0.1330437017
1697	0.1330362966
1698	0.1330290993
1699	0.1330193514
1700	0.133014449
1701	0.1330037441
1702	0.1329729922
1703	0.1329662075
1704	0.1329559149
1705	0.1329459226
1706	0.1329289464
1707	0.1329168083
1708	0.1329070293
1709	0.1329001157
1710	0.132894092
1711	0.1328901877
1712	0.1328801008
1713	0.1328746842
1714	0.1328625178
1715	0.13285075
1716	0.132836995
1717	0.1328301201
1718	0.1328127817
1719	0.1328037665
1720	0.1327923747
1721	0.1327778792
1722	0.1327635435
1723	0.132751724
1724	0.1327386172
1725	0.1327191342
1726	0.1327133549
1727	0.1327062108
1728	0.1326987656
1729	0.1326926902
1730	0.1326743535
1731	0.1326700317
1732	0.1326624146
1733	0.132652501
1734	0.1326499391
1735	0.1326372765
1736	0.1326273828
1737	0.1326163071
1738	0.1326051151
1739	0.1325885427
1740	0.1325694891
1741	0.1325573453
1742	0.1325450246
1743	0.1325351072
1744	0.1325252143
1745	0.1325203639
1746	0.132511279
1747	0.1324915932
1748	0.1324802284
1749	0.1324560141
1750	0.1324441561
1751	0.1324343409
1752	0.132422293
1753	0.132406492
1754	0.1323877839
1755	0.1323729989
1756	0.1323650156
1757	0.1323461682
1758	0.1323363961
1759	0.1323299749
1760	0.1323244754
1761	0.1323158335
1762	0.132289526
1763	0.1322716288
1764	0.1322552956
1765	0.1322405398
1766	0.1322289764
1767	0.1322104051
1768	0.1322060511
1769	0.1321944926
1770	0.1321876717
1771	0.1321794529
1772	0.1321728415
1773	0.1321644971
1774	0.1321556996
1775	0.1321508282
1776	0.1321345479
1777	0.1321018224
1778	0.1320895337
1779	0.1320794029
1780	0.1320704531
1781	0.1320640932
1782	0.1320561766
1783	0.1320462426
1784	0.1320390767
1785	0.1320308805
1786	0.132023259
1787	0.1320170345
1788	0.1320097842
1789	0.1320016948
1790	0.131995285
1791	0.1319834663
1792	0.131977872
1793	0.1319733503
1794	0.1319655083
1795	0.1319620476
1796	0.1319498561
1797	0.1319368311
1798	0.1319301979
1799	0.1319210535
1800	0.1319126233
1801	0.1318927482
1802	0.1318852348
1803	0.1318742744
1804	0.1318584614
1805	0.131846038
1806	0.1318416628
1807	0.1318352593
1808	0.1318248738
1809	0.1318181888
1810	0.1318044488
1811	0.1318008071
1812	0.131786381
1813	0.1317657536
1814	0.1317571073
1815	0.1317544722
1816	0.1317509133
1817	0.1317388943
1818	0.1317269753
1819	0.1317173048
1820	0.131711253
1821	0.1316973005
1822	0.1316916676
1823	0.1316674788
1824	0.1316636077
1825	0.1316601099
1826	0.1316487972
1827	0.1316291493
1828	0.1316205485
1829	0.1315949541
1830	0.1315844939
1831	0.1315756869
1832	0.1315660398
1833	0.1315554927
1834	0.1315475265
1835	0.1315438679
1836	0.1315213233
1837	0.1315044177
1838	0.1314951409
1839	0.131490039
1840	0.1314801055
1841	0.1314737963
1842	0.1314598833
1843	0.1314520923
1844	0.1314412597
1845	0.1314255916
1846	0.1314178611
1847	0.1314092478
1848	0.13139798
1849	0.1313790354
1850	0.1313631709
1851	0.1313592369
1852	0.1313481263
1853	0.1313390015
1854	0.1313367026
1855	0.1313312749
1856	0.1313192569
1857	0.131314597
1858	0.1313103373
1859	0.1313030657
1860	0.1312900178
1861	0.1312829772
1862	0.1312716242
1863	0.1312671304
1864	0.1312571438
1865	0.1312515986
1866	0.1312351886
1867	0.1312311363
1868	0.1312194007
1869	0.131209574
1870	0.1311892311
1871	0.1311853256
1872	0.1311756635
1873	0.131172233
1874	0.1311653573
1875	0.1311559511
1876	0.1311475618
1877	0.1311409539
1878	0.1311263627
1879	0.131113905
1880	0.1310996072
1881	0.1310925168
1882	0.1310864511
1883	0.1310793165
1884	0.1310705526
1885	0.1310668362
1886	0.1310478595
1887	0.1310416685
1888	0.131035259
1889	0.1310164138
1890	0.1310076626
1891	0.1309993253
1892	0.1309903752
1893	0.1309816622
1894	0.1309701151
1895	0.1309668846
1896	0.1309560808
1897	0.1309420872
1898	0.1309290145
1899	0.1309209548
1900	0.1309137271
1901	0.1309043072
1902	0.1308901988
1903	0.1308801054
1904	0.1308683943
1905	0.1308618118
1906	0.1308553865
1907	0.1308462617
1908	0.130834289
1909	0.1308202855
1910	0.1308083987
1911	0.1308052412
1912	0.1307994118
1913	0.1307924028
1914	0.1307804225
1915	0.1307780516
1916	0.1307734429
1917	0.1307669661
1918	0.1307649844
1919	0.1307609637
1920	0.1307595149
1921	0.1307524542
1922	0.1307473259
1923	0.1307381118
1924	0.1307318644
1925	0.1307299949
1926	0.1307208955
1927	0.1307117765
1928	0.1306928419
1929	0.130690291
1930	0.1306796325
1931	0.1306629813
1932	0.1306557462
1933	0.1306511141
1934	0.130647534
1935	0.1306229556
1936	0.1306042107
1937	0.1305866397
1938	0.1305847552
1939	0.1305683223
1940	0.1305626169
1941	0.1305551474
1942	0.1305474371
1943	0.1305455723
1944	0.1305364726
1945	0.1305330808
1946	0.1305299105
1947	0.1305270527
1948	0.1305219688
1949	0.1305139558
1950	0.1305073449
1951	0.1304956395
1952	0.130483181
1953	0.1304756222
1954	0.1304689132
1955	0.1304634438
1956	0.1304558318
1957	0.1304401125
1958	0.1304346545
1959	0.1304254518
1960	0.1304185096
1961	0.1304126808
1962	0.1304055181
1963	0.1303985841
1964	0.13039328
1965	0.1303900345
1966	0.1303883994
1967	0.1303795547
1968	0.1303781052
1969	0.1303739199
1970	0.1303700684
1971	0.1303613453
1972	0.1303557756
1973	0.1303487601
1974	0.1303409356
1975	0.1303338898
1976	0.1303052968
1977	0.130296987
1978	0.1302867096
1979	0.1302788495
1980	0.130271841
1981	0.1302653125
1982	0.1302632757
1983	0.1302488401
1984	0.1302457997
1985	0.1302375439
1986	0.1302314704
1987	0.1302283006
1988	0.1302220729
1989	0.1302185781
1990	0.1302172854
1991	0.1302123661
1992	0.1302043931
1993	0.1301941861
1994	0.1301826978
1995	0.1301775616
1996	0.1301704576
1997	0.130165141
1998	0.1301584334
1999	0.1301548383
2000	0.1301520988
2001	0.1301443372
2002	0.130127209
2003	0.1301240055
2004	0.1301195008
2005	0.1301145044
2006	0.1301112268
2007	0.130106454
2008	0.1301002522
2009	0.1300956195
2010	0.1300933762
2011	0.130082762
2012	0.1300786626
2013	0.1300685561
2014	0.1300507317
2015	0.1300418859
2016	0.1300295827
2017	0.130012404
2018	0.1300078455
2019	0.1299997499
2020	0.1299927175
2021	0.1299883984
2022	0.1299755767
2023	0.1299667822
2024	0.1299611999
2025	0.1299560525
2026	0.1299506209
2027	0.1299411343
2028	0.1299369995
2029	0.1299352493
2030	0.1299293605
2031	0.1299212603
2032	0.1299129083
2033	0.1299026421
2034	0.1298973724
2035	0.1298867035
2036	0.129882812
2037	0.1298772335
2038	0.1298666041
2039	0.129857345
2040	0.1298526887
2041	0.1298348898
2042	0.1298259356
2043	0.1298212722
2044	0.1298057063
2045	0.1297909704
2046	0.1297709541
2047	0.1297646629
2048	0.1297607536
2049	0.1297486613
2050	0.1297427801
2051	0.1297363093
2052	0.1297163645
2053	0.1297133884
2054	0.1297018953
2055	0.1296922975
2056	0.1296885657
2057	0.1296817842
2058	0.1296676955
2059	0.1296518942
2060	0.1296479421
2061	0.1296409724
2062	0.1296341297
2063	0.1296196992
2064	0.1296169229
2065	0.1296113943
2066	0.1296084347
2067	0.1296030028
2068	0.12959905
2069	0.1295931042
2070	0.1295868201
2071	0.1295738288
2072	0.1295682139
2073	0.1295551085
2074	0.1295423658
2075	0.1295351255
2076	0.1295288565
2077	0.129524104
2078	0.1295134531
2079	0.1295073016
2080	0.1295031597
2081	0.1294934611
2082	0.1294809388
2083	0.129474772
2084	0.1294710974
2085	0.1294633925
2086	0.129457007
2087	0.1294450419
2088	0.129438976
2089	0.1294304126
2090	0.1294238311
2091	0.1294193129
2092	0.1294154085
2093	0.1294094617
2094	0.1293993934
2095	0.1293926808
2096	0.1293870076
2097	0.1293794983
2098	0.1293665504
2099	0.129350575
2100	0.1293355081
2101	0.1293263959
2102	0.1293144717
2103	0.1293027101
2104	0.1292931042
2105	0.1292863377
2106	0.129280547
2107	0.1292703233
2108	0.1292682081
2109	0.1292578338
2110	0.1292528695
2111	0.1292409853
2112	0.1292328529
2113	0.1292288066
2114	0.1292193116
2115	0.1292125498
2116	0.129208883
2117	0.129196646
2118	0.1291912894
2119	0.1291877068
2120	0.1291833384
2121	0.1291787515
2122	0.1291726859
2123	0.1291674955
2124	0.129162959
2125	0.1291528356
2126	0.1291418768
2127	0.1291353329
2128	0.1291290463
2129	0.1291205275
2130	0.129114609
2131	0.1291123731
2132	0.1290949238
2133	0.1290874468
2134	0.1290750449
2135	0.1290698588
2136	0.1290632213
2137	0.1290585262
2138	0.1290507066
2139	0.1290420203
2140	0.129032283
2141	0.1290214182
2142	0.1290013774
2143	0.1289966502
2144	0.1289917957
2145	0.1289851559
2146	0.1289770873
2147	0.1289715587
2148	0.1289658566
2149	0.1289558566
2150	0.1289492918
2151	0.1289414528
2152	0.1289379782
2153	0.1289313589
2154	0.1289192905
2155	0.1289114587
2156	0.128905632
2157	0.1289029873
2158	0.1288990637
2159	0.1288963887
2160	0.1288870122
2161	0.128881409
2162	0.1288756681
2163	0.1288677518
2164	0.1288497031
2165	0.1288418416
2166	0.1288363628
2167	0.1288304599
2168	0.1288151223
2169	0.1288115774
2170	0.128805642
2171	0.1287927829
2172	0.1287845012
2173	0.1287779966
2174	0.1287659054
2175	0.1287608234
2176	0.1287568542
2177	0.1287539845
2178	0.1287469191
2179	0.1287432736
2180	0.1287311608
2181	0.128726266
2182	0.1287185726
2183	0.1287093015
2184	0.1287010081
2185	0.128694115
2186	0.1286880815
2187	0.128679933
2188	0.128664693
2189	0.1286603214
2190	0.1286548993
2191	0.128645983
2192	0.1286386544
2193	0.1286328844
2194	0.1286232927
2195	0.1286198406
2196	0.1286135074
2197	0.1286046407
2198	0.1285993339
2199	0.1285879737
2200	0.1285830362
2201	0.1285816852
2202	0.1285764291
2203	0.1285655978
2204	0.128561012
2205	0.128557057
2206	0.1285559869
2207	0.1285507597
2208	0.1285379353
2209	0.128530038
2210	0.1285218727
2211	0.1285186996
2212	0.1285097858
2213	0.1285047117
2214	0.1284968066
2215	0.1284798374
2216	0.12846862
2217	0.1284613944
2218	0.1284433953
2219	0.1284301556
2220	0.1284249521
2221	0.1284234532
2222	0.1284190074
2223	0.1284139963
2224	0.1284067579
2225	0.1283994361
2226	0.1283933351
2227	0.1283864122
2228	0.1283804389
2229	0.1283758659
2230	0.1283742354
2231	0.1283688668
2232	0.1283592687
2233	0.1283492827
2234	0.1283425328
2235	0.1283380696
2236	0.1283282073
2237	0.1283086085
2238	0.1283074156
2239	0.1282918936
2240	0.1282853105
2241	0.128276925
2242	0.1282609332
2243	0.1282569528
2244	0.1282521441
2245	0.1282453954
2246	0.1282445379
2247	0.1282373701
2248	0.1282316878
2249	0.1282245492
2250	0.1282110171
2251	0.1282070735
2252	0.1281997659
2253	0.1281836853
2254	0.1281777235
2255	0.128169478
2256	0.1281606323
2257	0.1281549644
2258	0.1281487928
2259	0.1281420283
2260	0.1281290828
2261	0.1281254747
2262	0.1281138701
2263	0.128109254
2264	0.1281045998
2265	0.1280922811
2266	0.1280815811
2267	0.1280785443
2268	0.1280677624
2269	0.1280606643
2270	0.128048187
2271	0.1280400982
2272	0.1280380952
2273	0.1280316178
2274	0.1280265353
2275	0.1280175394
2276	0.1280101961
2277	0.1280060528
2278	0.1279934567
2279	0.1279874129
2280	0.1279743056
2281	0.1279661383
2282	0.1279594994
2283	0.1279503182
2284	0.1279426027
2285	0.1279378853
2286	0.1279309355
2287	0.1279250924
2288	0.1279182137
2289	0.1279124685
2290	0.1278982214
2291	0.1278907449
2292	0.1278763406
2293	0.1278745387
2294	0.1278661213
2295	0.1278608565
2296	0.127853411
2297	0.1278279236
2298	0.1278117837
2299	0.1278074769
2300	0.127784886
2301	0.1277807247
2302	0.1277759658
2303	0.1277635152
2304	0.1277576673
2305	0.1277414567
2306	0.1277250524
2307	0.1277171391
2308	0.1277132819
2309	0.1277061059
2310	0.1276958283
2311	0.1276922365
2312	0.1276891978
2313	0.1276826496
2314	0.1276772289
2315	0.1276722995
2316	0.1276632546
2317	0.1276456525
2318	0.1276398825
2319	0.1276344446
2320	0.1276251929
2321	0.1276193213
2322	0.1276152262
2323	0.1276058889
2324	0.1276011115
2325	0.1275960993
2326	0.1275911067
2327	0.1275864898
2328	0.1275851192
2329	0.1275779018
2330	0.1275724596
2331	0.1275702885
2332	0.1275651302
2333	0.1275572883
2334	0.1275535551
2335	0.127542717
2336	0.1275391707
2337	0.1275322947
2338	0.1275285574
2339	0.1275222735
2340	0.127516352
2341	0.1275150803
2342	0.1275117356
2343	0.1275106277
2344	0.1275069697
2345	0.1274948766
2346	0.1274859142
2347	0.1274823769
2348	0.1274795696
2349	0.1274731838
2350	0.1274653536
2351	0.1274587122
2352	0.1274555808
2353	0.1274468534
2354	0.1274393063
2355	0.1274254581
2356	0.1274196284
2357	0.1274140767
2358	0.1274065492
2359	0.1273999895
2360	0.1273940778
2361	0.1273897702
2362	0.1273867138
2363	0.1273840861
2364	0.127379194
2365	0.127377024
2366	0.1273681703
2367	0.1273622344
2368	0.127357369
2369	0.1273508347
2370	0.1273460633
2371	0.1273414121
2372	0.1273360503
2373	0.1273342656
2374	0.1273318329
2375	0.1273234569
2376	0.1273173343
2377	0.1273126005
2378	0.1273078848
2379	0.1273020071
2380	0.1272983319
2381	0.1272952704
2382	0.1272883216
2383	0.1272777876
2384	0.1272721021
2385	0.1272688097
2386	0.1272628572
2387	0.1272573733
2388	0.1272530245
2389	0.1272440442
2390	0.1272380559
2391	0.1272315251
2392	0.1272294407
2393	0.1272257573
2394	0.127224329
2395	0.1272152593
2396	0.1272099942
2397	0.1272056893
2398	0.1272006245
2399	0.1271911924
2400	0.1271886523
2401	0.1271671423
2402	0.1271595426
2403	0.1271570203
2404	0.1271513484
2405	0.1271463503
2406	0.1271430656
2407	0.1271351651
2408	0.1271295839
2409	0.1271247708
2410	0.1271168423
2411	0.1271077306
2412	0.1271027156
2413	0.1270875876
2414	0.1270814367
2415	0.1270749708
2416	0.1270680934
2417	0.12705476
2418	0.127037478
2419	0.1270332366
2420	0.1270300165
2421	0.1270235868
2422	0.1270200174
2423	0.1270142149
2424	0.1270092664
2425	0.1270048054
2426	0.127003585
2427	0.1269986518
2428	0.1269928169
2429	0.1269835641
2430	0.1269784064
2431	0.1269757197
2432	0.1269713312
2433	0.1269552332
2434	0.126941303
2435	0.1269365414
2436	0.1269311793
2437	0.1269254491
2438	0.1269103884
2439	0.1269045219
2440	0.1268960127
2441	0.1268835381
2442	0.1268807599
2443	0.1268756924
2444	0.1268709779
2445	0.126861996
2446	0.1268549843
2447	0.1268510328
2448	0.1268440178
2449	0.1268272888
2450	0.1268170237
2451	0.1268128068
2452	0.1268017753
2453	0.126794542
2454	0.126787765
2455	0.1267762514
2456	0.1267726661
2457	0.1267573825
2458	0.1267493845
2459	0.126746145
2460	0.1267400251
2461	0.1267359766
2462	0.1267298946
2463	0.1267264402
2464	0.1267227391
2465	0.1267144413
2466	0.126707356
2467	0.1267037381
2468	0.1266989901
2469	0.1266932855
2470	0.1266853014
2471	0.126680312
2472	0.1266709963
2473	0.1266562293
2474	0.1266480724
2475	0.1266403133
2476	0.126633316
2477	0.1266283188
2478	0.1266246063
2479	0.1266131115
2480	0.1266090799
2481	0.1266031794
2482	0.1265945247
2483	0.1265782708
2484	0.1265751997
2485	0.1265704694
2486	0.1265637232
2487	0.1265627545
2488	0.1265486055
2489	0.1265457281
2490	0.1265400791
2491	0.1265311489
2492	0.1265218609
2493	0.1265113637
2494	0.1265085793
2495	0.1265029093
2496	0.1265001499
2497	0.1264950556
2498	0.1264913082
2499	0.1264856142
2500	0.1264823938
2501	0.1264754677
2502	0.1264696456
2503	0.1264645576
2504	0.1264633628
2505	0.1264616631
2506	0.1264588198
2507	0.1264536667
2508	0.1264515236
2509	0.1264478735
2510	0.1264385836
2511	0.1264237148
2512	0.1264194039
2513	0.1264093241
2514	0.1264020438
2515	0.1264003917
2516	0.1263993179
2517	0.1263952394
2518	0.1263838179
2519	0.1263773616
2520	0.1263711106
2521	0.1263673374
2522	0.1263616535
2523	0.1263511987
2524	0.1263455451
2525	0.1263364013
2526	0.1263337675
2527	0.1263252528
2528	0.1263228722
2529	0.1263164447
2530	0.1263034303
2531	0.1262966189
2532	0.126278559
2533	0.126274901
2534	0.1262725424
2535	0.1262696983
2536	0.1262671819
2537	0.1262624084
2538	0.1262538414
2539	0.1262511458
2540	0.1262448439
2541	0.1262389957
2542	0.1262340461
2543	0.126228123
2544	0.1262220666
2545	0.1262146247
2546	0.1262113064
2547	0.1262018078
2548	0.1261942098
2549	0.126190652
2550	0.1261860646
2551	0.1261809706
2552	0.1261778052
2553	0.1261718369
2554	0.1261675908
2555	0.1261638786
2556	0.1261631467
2557	0.1261582576
2558	0.1261539901
2559	0.1261475454
2560	0.1261432269
2561	0.1261377735
2562	0.126132715
2563	0.1261239292
2564	0.1261196417
2565	0.1261129213
2566	0.1261101423
2567	0.1261051006
2568	0.1260970129
2569	0.1260893544
2570	0.126083174
2571	0.1260799294
2572	0.1260762242
2573	0.1260708768
2574	0.1260664926
2575	0.1260639109
2576	0.1260603387
2577	0.1260594551
2578	0.1260506317
2579	0.1260449655
2580	0.1260427151
2581	0.1260329069
2582	0.1260274446
2583	0.126022701
2584	0.1260192108
2585	0.1260161809
2586	0.1260114302
2587	0.1260098678
2588	0.1260065054
2589	0.1259999496
2590	0.1259958123
2591	0.1259840458
2592	0.125979148
2593	0.1259762783
2594	0.1259715407
2595	0.1259578432
2596	0.1259565244
2597	0.1259531351
2598	0.1259507138
2599	0.1259499373
2600	0.1259489226
2601	0.1259447256
2602	0.1259396741
2603	0.1259297237
2604	0.1259191952
2605	0.1259124827
2606	0.1259074999
2607	0.125902344
2608	0.1259013476
2609	0.1258984961
2610	0.1258944201
2611	0.1258905408
2612	0.1258813885
2613	0.1258792321
2614	0.1258698008
2615	0.1258660676
2616	0.1258617069
2617	0.1258542889
2618	0.1258499015
2619	0.1258356171
2620	0.1258310817
2621	0.1258272473
2622	0.1258160501
2623	0.1258153608
2624	0.1258067943
2625	0.125803957
2626	0.1258000981
2627	0.12579276
2628	0.1257886004
2629	0.1257853778
2630	0.1257816742
2631	0.1257706195
2632	0.1257667127
2633	0.1257557809
2634	0.1257544496
2635	0.1257491717
2636	0.1257446188
2637	0.1257349674
2638	0.1257317606
2639	0.1257305919
2640	0.1257294718
2641	0.1257276055
2642	0.125725571
2643	0.1257218467
2644	0.1257178222
2645	0.1257138056
2646	0.1257064065
2647	0.1256946436
2648	0.1256880281
2649	0.1256830213
2650	0.1256784077
2651	0.1256774791
2652	0.1256740197
2653	0.1256694322
2654	0.1256655336
2655	0.1256605631
2656	0.1256521121
2657	0.1256484991
2658	0.1256476729
2659	0.1256372863
2660	0.125636749
2661	0.1256349662
2662	0.1256317289
2663	0.1256282376
2664	0.1256244698
2665	0.1256205812
2666	0.1256171793
2667	0.1256144717
2668	0.125613621
2669	0.1256096475
2670	0.1256030846
2671	0.1255950023
2672	0.1255908424
2673	0.1255867187
2674	0.1255818307
2675	0.1255748678
2676	0.1255706686
2677	0.1255648155
2678	0.1255613651
2679	0.1255574605
2680	0.1255534684
2681	0.1255505826
2682	0.1255482971
2683	0.1255430532
2684	0.1255374639
2685	0.1255321538
2686	0.1255211552
2687	0.1255052174
2688	0.125500449
2689	0.1254963504
2690	0.1254928469
2691	0.1254893564
2692	0.1254785728
2693	0.1254729789
2694	0.1254670574
2695	0.1254640664
2696	0.1254562855
2697	0.1254516324
2698	0.1254406313
2699	0.1254357989
2700	0.1254258965
2701	0.1254230679
2702	0.1254198123
2703	0.1254112159
2704	0.125405011
2705	0.1254033045
2706	0.1254003454
2707	0.125396256
2708	0.1253923471
2709	0.1253876779
2710	0.1253780515
2711	0.1253729237
2712	0.1253657949
2713	0.1253576134
2714	0.125348065
2715	0.1253423372
2716	0.1253373062
2717	0.1253344664
2718	0.1253302806
2719	0.1253246307
2720	0.1253217485
2721	0.125317858
2722	0.1253132989
2723	0.1253014682
2724	0.1252988328
2725	0.1252851001
2726	0.1252825484
2727	0.1252803473
2728	0.125270583
2729	0.1252629784
2730	0.1252585256
2731	0.1252477684
2732	0.1252369979
2733	0.1252302271
2734	0.125227362
2735	0.1252210922
2736	0.1252131198
2737	0.1252072024
2738	0.1252044888
2739	0.1251997106
2740	0.1251962594
2741	0.1251895221
2742	0.1251853087
2743	0.1251817624
2744	0.1251759878
2745	0.1251730829
2746	0.125167757
2747	0.1251617573
2748	0.1251589576
2749	0.1251562887
2750	0.125149901
2751	0.1251475718
2752	0.1251437915
2753	0.1251401097
2754	0.1251365405
2755	0.1251271477
2756	0.1251209324
2757	0.1251113625
2758	0.1251047519
2759	0.1251025472
2760	0.125086671
2761	0.1250812274
2762	0.1250738885
2763	0.1250720926
2764	0.1250654444
2765	0.1250567477
2766	0.1250518984
2767	0.1250494559
2768	0.125044808
2769	0.1250425298
2770	0.1250359568
2771	0.1250322222
2772	0.1250285903
2773	0.1250278655
2774	0.1250182871
2775	0.1250124534
2776	0.1250091662
2777	0.125001445
2778	0.1249976046
2779	0.1249899712
2780	0.1249857837
2781	0.1249849646
2782	0.1249830211
2783	0.1249808361
2784	0.1249784761
2785	0.1249753865
2786	0.1249704759
2787	0.1249671113
2788	0.1249603778
2789	0.1249575353
2790	0.1249559669
2791	0.1249521084
2792	0.1249470079
2793	0.1249447223
2794	0.124940433
2795	0.1249357619
2796	0.1249317025
2797	0.1249259306
2798	0.1249097372
2799	0.1249029244
2800	0.1248954443
2801	0.124890758
2802	0.1248876381
2803	0.1248824305
2804	0.1248734826
2805	0.1248709104
2806	0.1248674265
2807	0.1248576377
2808	0.124851441
2809	0.1248486045
2810	0.1248445478
2811	0.1248406784
2812	0.1248362511
2813	0.1248257692
2814	0.1248170256
2815	0.1248080755
2816	0.1248062041
2817	0.1247993742
2818	0.1247934952
2819	0.1247907976
2820	0.1247822538
2821	0.1247781555
2822	0.1247758135
2823	0.1247707909
2824	0.1247636307
2825	0.1247362306
2826	0.1247340442
2827	0.124727317
2828	0.1247228295
2829	0.1247118424
2830	0.124701646
2831	0.1246987005
2832	0.1246915106
2833	0.1246883627
2834	0.1246848387
2835	0.1246826066
2836	0.1246798676
2837	0.1246678856
2838	0.124661032
2839	0.1246583031
2840	0.1246547495
2841	0.1246413675
2842	0.1246342272
2843	0.1246261499
2844	0.1246179848
2845	0.124614378
2846	0.1246112693
2847	0.1246049963
2848	0.1246025451
2849	0.124601368
2850	0.1245910568
2851	0.1245878745
2852	0.1245824536
2853	0.1245747068
2854	0.1245722918
2855	0.1245670673
2856	0.1245648531
2857	0.1245605142
2858	0.1245573344
2859	0.1245537297
2860	0.1245477595
2861	0.1245418053
2862	0.1245271933
2863	0.1245260255
2864	0.1245237814
2865	0.1245209476
2866	0.124514485
2867	0.124513813
2868	0.1245129645
2869	0.1245070043
2870	0.1244958352
2871	0.1244937891
2872	0.1244882622
2873	0.1244839712
2874	0.1244789393
2875	0.1244735415
2876	0.1244716064
2877	0.1244695089
2878	0.1244609647
2879	0.1244569304
2880	0.1244502839
2881	0.1244387038
2882	0.124425366
2883	0.1244176799
2884	0.1244081473
2885	0.1244020841
2886	0.1243988064
2887	0.1243968034
2888	0.124393161
2889	0.1243847209
2890	0.1243727082
2891	0.1243679025
2892	0.1243652044
2893	0.1243606486
2894	0.1243562728
2895	0.1243542034
2896	0.1243488579
2897	0.1243459048
2898	0.1243302506
2899	0.1243196883
2900	0.1243135485
2901	0.1243113117
2902	0.1243039949
2903	0.1242971488
2904	0.1242924859
2905	0.1242824312
2906	0.1242777091
2907	0.1242752438
2908	0.1242656893
2909	0.1242573305
2910	0.1242540117
2911	0.1242407412
2912	0.1242358638
2913	0.124221511
2914	0.1242168179
2915	0.1242112013
2916	0.124205804
2917	0.1242033765
2918	0.1241988683
2919	0.1241952907
2920	0.1241812943
2921	0.1241788851
2922	0.1241756153
2923	0.1241678333
2924	0.1241671224
2925	0.1241585061
2926	0.1241518576
